state_fp,county_fp,avg_walkability_index,avg_intersection_density,avg_proximity_to_transit,avg_employment_mix,avg_employment_household_mix,block_groups
46,75,7.1667,0.4147,NA,0.9035,0.8192,1
46,77,6.0833,1.5987,NA,0.7153,0.658,6
46,79,5.963,10.2896,NA,0.657,0.5812,9
46,81,7.0784,32.5508,NA,0.6437,0.6308,17
46,83,7.1944,24.5024,785.0033,0.6403,0.6013,30
46,85,5.75,0.5144,NA,0.682,0.6928,4
46,87,5.4722,3.4283,NA,0.6841,0.5518,6
46,89,6.1111,5.0123,NA,0.7164,0.6218,3
46,91,5.6111,2.4444,NA,0.706,0.5842,3
46,93,6.0882,36.1969,NA,0.5784,0.5308,17
46,95,4.25,0.4603,NA,0.583,0.4527,2
46,97,5.5556,4.3196,NA,0.7278,0.577,3
46,99,11.6694,84.8722,428.5786,0.5853,0.5473,120
46,101,5.9167,18.5591,NA,0.5803,0.6266,6
46,102,3.7963,1.6373,NA,0.3402,0.505,9
46,103,7.9552,81.0071,NA,0.6121,0.5525,67
46,105,5.8889,6.0997,NA,0.6559,0.6491,3
46,107,8,18.091,NA,0.8725,0.7395,2
46,109,5.8611,24.5868,NA,0.6215,0.5849,12
46,111,5.9444,8.7983,NA,0.732,0.5415,3
46,115,5.6905,6.6414,NA,0.6112,0.6129,7
46,117,6.75,9.0528,NA,0.6969,0.7055,2
46,119,6.3333,7.4358,NA,0.6247,0.7121,2
46,121,3.3333,1.3166,NA,0.3397,0.3926,7
46,123,5.7,6.176,NA,0.6574,0.5856,5
46,125,5.1458,2.2413,NA,0.6086,0.5678,8
46,127,6.537,13.1155,NA,0.6737,0.6494,9
46,129,7.4167,17.5535,NA,0.7691,0.6812,6
46,135,6.9561,57.88,NA,0.5527,0.537,19
46,137,4.75,0.4869,NA,0.7034,0.4576,2
47,1,5.2862,26.0557,NA,0.4522,0.4218,53
47,3,5.38,18.9289,NA,0.5055,0.5112,25
47,5,4.8462,9.2191,NA,0.5444,0.448,13
47,7,3.8958,4.4804,NA,0.4386,0.3509,8
47,9,5.8697,33.5019,NA,0.5282,0.4565,78
47,11,6.4576,46.3996,NA,0.5291,0.5172,55
47,13,5.1667,23.1969,NA,0.4314,0.4298,32
47,15,4.7167,5.913,NA,0.5426,0.4538,10
47,17,4.7464,13.0195,NA,0.506,0.4335,23
47,19,4.5921,24.3345,NA,0.4109,0.3166,38
47,21,4.8254,5.8189,NA,0.5773,0.426,21
47,23,4.9074,14.3111,NA,0.5279,0.4414,9
47,25,5.1667,13.9644,NA,0.5301,0.4508,22
47,27,3.9048,3.778,NA,0.4913,0.3907,7
47,29,4.716,21.4503,NA,0.4536,0.3628,27
47,31,5.8971,30.7587,NA,0.4975,0.4695,34
47,33,4.625,4.2266,NA,0.5415,0.4882,12
47,35,5.3281,17.1944,NA,0.5415,0.4345,32
47,37,10.7273,90.2442,549.5596,0.5177,0.4828,473
47,39,4.65,4.3995,NA,0.458,0.4807,10
47,41,4.8333,5.209,NA,0.5347,0.4795,13
47,43,5.7778,22.8224,NA,0.5429,0.5234,30
47,45,5.2885,30.9613,NA,0.4678,0.4208,26
47,47,4.3687,6.1654,NA,0.4559,0.4884,33
47,49,4.6389,4.4611,NA,0.5583,0.4305,12
47,51,5.1111,14.5809,NA,0.5281,0.4526,27
47,53,5.5958,20.6351,NA,0.5421,0.5096,40
47,55,5.3684,23.5393,NA,0.5594,0.473,19
47,57,4.1458,6.2332,NA,0.3937,0.4042,16
47,59,4.6528,15.6432,NA,0.4344,0.3977,48
47,61,4.6667,3.968,NA,0.5625,0.4452,11
47,63,5.8929,31.9127,NA,0.4855,0.4931,42
47,65,8.1248,49.0353,526.3093,0.5167,0.4733,247
47,67,3.7,2.136,NA,0.4787,0.3301,5
47,69,3.9074,4.4811,NA,0.4051,0.4297,18
47,71,5.3246,19.3073,NA,0.5011,0.5006,19
47,73,4.7083,12.4189,552.54,0.4554,0.3824,36
47,75,4.9556,20.0035,NA,0.4566,0.4744,15
47,77,5.1579,9.71,NA,0.5339,0.5144,19
47,79,5.2024,20.7881,NA,0.5172,0.4828,28
47,81,4.5952,4.0481,NA,0.5303,0.4472,14
47,83,4.8333,4.0171,NA,0.5279,0.5057,7
47,85,5.2083,7.5049,NA,0.4818,0.5913,16
47,87,4,3.4013,NA,0.4251,0.4279,9
47,89,5.8906,29.5656,NA,0.5601,0.4784,32
47,91,4.2917,3.6387,NA,0.4582,0.4433,12
47,93,8.9793,48.2873,520.4756,0.5553,0.5027,242
47,95,5.1905,25.6322,NA,0.4515,0.4862,7
47,97,4.2708,8.8057,NA,0.3791,0.4468,24
47,99,5.1222,18.4269,NA,0.5085,0.4506,30
47,101,5.2619,10.0344,NA,0.4949,0.5376,7
47,103,4.4583,12.9113,NA,0.4566,0.4293,24
47,105,5.8495,39.7173,NA,0.52,0.4498,31
47,107,5.5833,24.4285,NA,0.4887,0.4904,34
47,109,4.3509,3.4014,NA,0.5289,0.4116,19
47,111,4.7949,6.7256,NA,0.4955,0.4445,13
47,113,6.1762,44.7455,NA,0.4351,0.5325,70
47,115,4.8509,6.9612,NA,0.487,0.4737,19
47,117,5.5614,23.3109,NA,0.5315,0.5094,19
47,119,6.28,36.3961,NA,0.5532,0.5304,50
47,121,4.5556,3.0472,NA,0.6346,0.3273,6
47,123,5.0655,17.943,NA,0.5049,0.4483,28
47,125,6.002,34.7731,NA,0.545,0.4189,85
47,127,4,4.6674,NA,0.351,0.3679,4
47,129,3.4444,2.1409,NA,0.408,0.3224,15
47,131,5.2024,19.8295,NA,0.4705,0.5044,28
47,133,4.0889,7.5842,NA,0.4251,0.3562,15
47,135,4.1667,2.0763,NA,0.4753,0.4655,7
47,137,5.0667,6.1524,NA,0.5728,0.4684,5
47,139,4.5694,4.9756,NA,0.5284,0.3989,12
47,141,6.1423,44.0277,NA,0.5528,0.5045,41
47,143,5.3246,14.3113,NA,0.5357,0.4491,19
47,145,5.0976,22.6176,NA,0.4556,0.4162,41
47,147,5.5637,20.0108,1163.42,0.5094,0.4729,34
47,149,6.5813,41.4542,876.4845,0.5404,0.4546,123
47,151,4.3125,7.651,NA,0.4252,0.4203,16
47,153,5.4375,9.2089,NA,0.5991,0.4858,8
47,155,6.0265,15.4111,NA,0.6,0.5311,44
47,157,10.9549,82.0223,501.2277,0.4568,0.4432,628
47,159,5.0455,6.8937,NA,0.6082,0.4272,11
47,161,3.9242,4.4147,NA,0.435,0.3583,11
47,163,6.8694,37.3783,635.5565,0.4806,0.4658,111
47,165,5.8848,30.9582,989.75,0.5424,0.4424,94
47,167,4.8571,18.7597,NA,0.4884,0.4226,35
47,169,5.5667,6.5723,NA,0.6539,0.4912,5
47,171,6.4048,51.3199,NA,0.5134,0.474,14
47,173,4.3452,5.3456,NA,0.4845,0.369,14
47,175,4,2.1522,NA,0.5027,0.3936,4
47,177,5.3642,16.921,NA,0.5111,0.496,27
47,179,6.5812,53.2297,NA,0.5187,0.4825,78
47,181,4.3077,4.3981,NA,0.4813,0.4717,13
47,183,4.8533,12.2615,NA,0.5131,0.4684,25
47,185,4.4608,9.6823,NA,0.4422,0.4468,17
47,187,7.4506,30.3497,576.5609,0.6603,0.5231,81
47,189,5.9262,23.3537,1047.41,0.5763,0.4725,61
48,1,5.4359,26.5191,NA,0.4957,0.501,39
48,3,8.8333,120.9496,NA,0.4325,0.6094,11
48,5,6.3526,33.2073,NA,0.5419,0.5524,52
48,7,7.2105,64.0832,NA,0.5655,0.5017,19
48,9,5.3333,18.0105,NA,0.5059,0.5159,9
48,11,5.2778,41.232,NA,0.455,0.4603,3
48,13,5.6733,24.0418,NA,0.54,0.5461,25
48,15,5.675,14.1224,NA,0.5506,0.5992,20
48,17,6.7222,41.1664,NA,0.429,0.6904,6
48,19,5.3889,15.1673,NA,0.6571,0.4126,12
48,21,5.5085,17.8241,1160.735,0.5348,0.4745,39
48,23,6.6667,40.8913,NA,0.5072,0.6513,5
48,25,6.8472,67.9368,NA,0.4733,0.5639,24
48,27,7.3281,75.3882,NA,0.5115,0.4721,190
48,29,11.472,88.7032,469.8148,0.4856,0.4636,1084
48,31,6.0238,10.8528,NA,0.648,0.6166,7
48,33,5.1667,1.2668,NA,0.5898,0.6253,1
48,35,5.8778,47.1552,NA,0.5047,0.4694,15
48,37,6.723,52.3573,NA,0.5097,0.5522,74
48,39,6.2987,46.25,NA,0.4814,0.4906,178
48,41,7.4322,68.6152,NA,0.5284,0.5328,118
48,43,7.5,71.278,NA,0.6657,0.6456,9
48,45,4.8333,0.4946,NA,0.6769,0.495,1
48,47,6.9524,58.9077,NA,0.5094,0.5622,7
48,49,6.8333,79.5721,NA,0.4843,0.483,32
48,51,5.5833,14.0406,NA,0.5539,0.5431,14
48,53,6.0864,21.371,NA,0.616,0.5222,27
48,55,6.08,35.0519,NA,0.557,0.4985,25
48,57,6.8704,67.7105,NA,0.5066,0.5059,18
48,59,5.6528,19.0793,NA,0.5718,0.5016,12
48,61,6.9904,69.8444,NA,0.5035,0.4707,225
48,63,5.6667,15.4279,NA,0.4744,0.5802,9
48,65,5.4444,26.3773,NA,0.4555,0.5268,6
48,67,4.8571,13.416,NA,0.4939,0.4835,28
48,69,5.1429,3.7031,NA,0.4708,0.611,7
48,71,5.325,10.2361,NA,0.528,0.5201,20
48,73,4.9524,17.581,NA,0.4583,0.5039,35
48,75,6.7381,50.4194,NA,0.4606,0.5956,7
48,77,4.7727,22.1118,NA,0.4121,0.4849,11
48,79,5.5,17.204,NA,0.5391,0.5039,3
48,81,5.25,24.2345,NA,0.5151,0.4468,4
48,83,6.4848,39.1229,NA,0.6027,0.5303,11
48,85,9.8598,103.7938,625.2795,0.5835,0.4876,473
48,87,7.3333,73.3318,NA,0.5911,0.626,4
48,89,6.5093,27.3112,NA,0.5987,0.6167,18
48,91,7.026,40.7232,NA,0.606,0.5754,64
48,93,6.2381,38.4348,NA,0.5189,0.6033,14
48,95,5.1111,11.3531,NA,0.5257,0.5627,3
48,97,6.5722,52.3294,NA,0.5014,0.5411,30
48,99,5.8854,47.2666,NA,0.4225,0.4304,48
48,101,7.7778,116.2266,NA,0.4861,0.5254,3
48,103,8.5667,101.7644,NA,0.5283,0.5751,5
48,105,8.2333,64.5713,NA,0.5916,0.6526,5
48,107,6.8611,33.9683,NA,0.6367,0.5937,6
48,109,5.5417,1.7348,NA,0.525,0.6956,4
48,111,7.6389,79.7764,NA,0.506,0.6314,6
48,113,11.8993,105.4167,461.2638,0.4719,0.4455,1669
48,115,7.8929,92.5643,NA,0.4573,0.5404,14
48,117,6.7255,71.1002,NA,0.4002,0.5106,17
48,119,4.125,17.1029,NA,0.4098,0.3571,4
48,121,9.5256,82.5789,576.3558,0.5439,0.4694,378
48,123,6.5098,26.4154,NA,0.6269,0.6237,17
48,125,5.3889,9.8852,NA,0.607,0.4889,3
48,127,7.7381,79.224,NA,0.5252,0.6121,7
48,129,6.3333,23.7825,NA,0.5867,0.6383,4
48,131,5.8833,59.6934,NA,0.3281,0.584,10
48,133,6.6316,41.5884,NA,0.5337,0.6201,19
48,135,7.6346,84.0521,NA,0.4577,0.5144,109
48,137,6.5833,19.4658,NA,0.7175,0.6108,2
48,139,6.078,33.7391,NA,0.5174,0.5186,94
48,141,11.5712,86.7297,441.8859,0.4427,0.4647,513
48,143,6.7644,50.2092,NA,0.5445,0.6132,29
48,145,5.9615,39.3942,NA,0.5168,0.5106,13
48,147,5.2833,19.2465,NA,0.5072,0.4798,30
48,149,6.1333,19.6336,NA,0.5893,0.6071,25
48,151,5.8667,44.5436,NA,0.4578,0.4924,5
48,153,5.2708,11.8042,NA,0.4193,0.6237,8
48,155,6.3333,0.7413,NA,0.8685,0.6128,1
48,157,7.9689,70.3084,617.921,0.576,0.4536,209
48,159,4.5,5.2668,NA,0.464,0.4903,7
48,161,6.2308,18.8403,NA,0.5978,0.6097,13
48,163,5.7361,44.5664,NA,0.4384,0.4996,12
48,165,7.641,81.5852,NA,0.4472,0.644,13
48,167,7.8789,99.8428,NA,0.5283,0.4723,194
48,169,5.5667,14.7863,NA,0.4687,0.6004,5
48,171,6.625,28.5996,NA,0.6562,0.6351,16
48,173,4.8333,3.1042,NA,0.345,0.663,2
48,175,5.0278,14.513,NA,0.5561,0.5035,6
48,177,6.3438,57.116,NA,0.4753,0.5825,16
48,179,7.7083,89.4014,NA,0.4606,0.489,24
48,181,6.3786,51.9383,NA,0.476,0.4841,92
48,183,7.5439,65.1234,NA,0.5475,0.5498,95
48,185,5,19.5202,NA,0.4742,0.522,18
48,187,6.3468,54.025,NA,0.5108,0.4653,74
48,189,6.7556,61.189,NA,0.4279,0.5448,30
48,191,6.1111,20.7394,NA,0.628,0.5689,3
48,193,6.963,30.0197,NA,0.6428,0.6335,9
48,195,7.4667,45.0403,NA,0.5444,0.6982,5
48,197,7.9,64.5546,NA,0.6297,0.6177,5
48,199,5.2703,21.0272,NA,0.4821,0.4589,37
48,201,11.4302,107.798,479.2235,0.5237,0.4957,2144
48,203,5.8205,40.6709,NA,0.4451,0.4998,52
48,205,6.4583,49.768,NA,0.4707,0.672,4
48,207,7.0833,41.8676,NA,0.5936,0.654,6
48,209,6.7,50.2111,NA,0.5926,0.5118,80
48,211,6.8333,27.4795,NA,0.522,0.6608,4
48,213,5.2253,23.6373,NA,0.5093,0.4008,54
48,215,7.1765,64.5384,NA,0.5192,0.5079,339
48,217,6.4306,42.4577,NA,0.5549,0.5408,24
48,219,6.25,35.4746,NA,0.4444,0.5953,18
48,221,6.1278,30.63,NA,0.5424,0.4906,30
48,223,5.4136,21.7621,NA,0.4922,0.5428,27
48,225,5.127,20.7708,NA,0.4602,0.5026,21
48,227,7.4702,68.344,NA,0.4837,0.5774,28
48,229,4.5,0.264,NA,0.5131,0.6343,3
48,231,6.1421,46.4994,NA,0.4956,0.503,61
48,233,6.3409,47.9638,NA,0.4144,0.5117,22
48,235,5.3333,23.856,NA,0.425,0.5752,2
48,237,5.9167,21.1321,NA,0.5455,0.5341,6
48,239,5.5455,3.9817,NA,0.5624,0.6073,11
48,241,5.3086,12.9948,NA,0.4897,0.5517,27
48,243,5.0833,3.0998,NA,0.5184,0.6442,2
48,245,7.3696,84.6767,NA,0.4541,0.4711,207
48,247,5.4167,4.2221,NA,0.687,0.5286,4
48,249,6.8978,64.7535,NA,0.5198,0.5437,31
48,251,6.0997,48.8938,NA,0.4394,0.4897,97
48,253,5.6979,21.0623,NA,0.4508,0.577,16
48,255,6.1667,22.4613,NA,0.5287,0.6637,12
48,257,7.1299,34.7166,336.9308,0.5459,0.5213,59
48,259,6.754,21.7072,NA,0.6631,0.6318,21
48,261,3.1667,0.0512,NA,0.2945,0.3705,2
48,263,6.1667,1.0605,NA,0.7639,0.6459,1
48,265,6.803,41.6955,NA,0.5846,0.5691,33
48,267,6.8667,54.4404,NA,0.551,0.5497,5
48,269,4.1667,1.359,NA,0.3098,0.6451,1
48,271,5.8889,6.0245,NA,0.6839,0.5205,3
48,273,7.4638,67.7959,NA,0.5411,0.4992,23
48,275,6.0417,18.4643,NA,0.595,0.62,4
48,277,6.4342,45.2729,NA,0.5238,0.5621,38
48,279,6.375,41.0438,NA,0.5014,0.6271,12
48,281,5.5,26.5628,NA,0.5157,0.4759,15
48,283,7.3667,55.1344,NA,0.5855,0.5749,5
48,285,6.3981,43.6697,NA,0.5421,0.5633,18
48,287,4.6667,6.3048,NA,0.4593,0.5272,13
48,289,4.4103,2.1629,NA,0.4979,0.4984,13
48,291,5.1046,17.9679,NA,0.4534,0.5025,51
48,293,6.3148,38.567,NA,0.531,0.5558,18
48,295,5.1667,1.9858,NA,0.5554,0.6197,2
48,297,6.05,22.6278,NA,0.5245,0.6096,10
48,299,6.213,26.7639,NA,0.5847,0.5082,18
48,301,4.6667,1.6255,NA,0.2203,0.8452,1
48,303,8.1863,81.3353,NA,0.551,0.5773,204
48,305,5.75,22.1419,NA,0.5867,0.4991,4
48,307,6.95,76.036,NA,0.4082,0.6601,10
48,309,7.004,69.7214,NA,0.4964,0.5054,165
48,311,5.8333,2.5371,NA,0.57,0.7464,1
48,313,4.8182,7.8185,NA,0.4567,0.5197,11
48,315,4.0167,9.7984000000000009,NA,0.4783,0.2923,10
48,317,6.375,39.4392,NA,0.4387,0.5956,4
48,319,6.1,24.3916,NA,0.5803,0.604,5
48,321,6.5648,56.3298,NA,0.5072,0.5034,36
48,323,7.3391,66.7458,NA,0.4964,0.5439,29
48,325,5.8141,17.4521,NA,0.5931,0.5265,26
48,327,4.8889,5.9574,NA,0.642,0.4202,3
48,329,8.3041,87.5968,NA,0.5397,0.5728,97
48,331,5.7833,35.0831,NA,0.485,0.5358,20
48,333,6.3889,27.7106,NA,0.5791,0.6527,6
48,335,5.9524,45.8496,NA,0.4219,0.4704,7
48,337,6.5238,43.2512,NA,0.5694,0.5011,21
48,339,6.6505,39.2996,NA,0.574,0.5098,186
48,341,7.8111,82.2396,NA,0.5225,0.5381,15
48,343,4.8333,15.3112,NA,0.426,0.5019,14
48,345,7.0833,13.8626,NA,0.7898,0.6354,2
48,347,5.9017,40.2345,NA,0.5453,0.4971,39
48,349,6.2,53.1194,NA,0.489,0.5051,35
48,351,2.881,3.0753,NA,0.3363,0.2737,14
48,353,7.4706,78.1233,NA,0.4918,0.5672,17
48,355,11.7114,85.7665,468.7281,0.5101,0.4722,242
48,357,6.8333,50.8206,NA,0.4917,0.6035,9
48,359,6.3333,14.0622,NA,0.6822,0.6015,2
48,361,5.9564,33.1396,NA,0.4857,0.4902,65
48,363,6.9861,70.1885,NA,0.5425,0.518,24
48,365,4.9365,14.1165,NA,0.4124,0.5136,21
48,367,5.7485,18.8908,NA,0.5352,0.5403,55
48,369,6.4444,48.779,NA,0.4572,0.571,9
48,371,7.5833,97.8759,NA,0.466,0.5835,14
48,373,5.6989,21.6648,NA,0.5478,0.4835,31
48,375,11.5653,96.3004,530.6719,0.4443,0.505,97
48,377,7.7778,67.9714,NA,0.6378,0.583,6
48,379,4.3333,3.6145,NA,0.5943,0.3799,5
48,381,10.4497,88.8309,680.5466,0.5247,0.5014,96
48,383,8.8333,127.3314,NA,0.417,0.667,4
48,385,6.2778,8.2953,NA,0.745,0.5921,3
48,387,5.1667,34.4547,NA,0.4819,0.5128,15
48,389,8.7576,110.0205,NA,0.527,0.6633,11
48,391,8.1042,77.4214,NA,0.5951,0.6446,8
48,393,5.6667,1.0928,NA,0.6628,0.683,1
48,395,4.7857,5.5413,NA,0.5084,0.5019,14
48,397,8.0944,62.3919,NA,0.6508,0.5917,30
48,399,6.4167,42.8675,NA,0.4977,0.5772,12
48,401,5.2724,20.7267,NA,0.4144,0.5173,41
48,403,4.2833,3.376,NA,0.514,0.3965,10
48,405,4.4583,5.1553,NA,0.4827,0.4848,8
48,407,3.4667,4.8481,NA,0.4396,0.2777,15
48,409,7.0704,41.1829,962.388,0.5376,0.5209,45
48,411,7.8,55.6226,NA,0.7,0.6723,5
48,413,5.1111,10.3521,NA,0.4235,0.6168,3
48,415,7.4405,62.3937,NA,0.5221,0.6021,14
48,417,6.75,14.3134,NA,0.5827,0.6851,4
48,419,4.8083,6.1917,NA,0.4813,0.5173,20
48,421,7.4167,67.633,NA,0.4834,0.6571,2
48,423,7.1692,60.5604,NA,0.5511,0.5416,130
48,425,6.4667,23.9431,NA,0.6369,0.6282,5
48,427,5.3919,40.2584,NA,0.4267,0.4131,37
48,429,7.25,51.7475,NA,0.5416,0.6471,10
48,431,6.6667,0.4835,NA,0.7667,0.7531,1
48,433,6.5,22.2575,NA,0.6021,0.6202,2
48,435,5.3333,6.3192,NA,0.4795,0.6372,4
48,437,5.8125,29.5213,NA,0.4596,0.5988,8
48,439,9.586,92.8733,562.8662,0.514,0.4741,1177
48,441,7.7198,83.7998,NA,0.515,0.5325,116
48,443,4.6667,0.1542,NA,0.7033,0.4183,1
48,445,6.6923,45.8153,NA,0.4867,0.6114,13
48,447,5.25,6.4551,NA,0.5547,0.5682,2
48,449,6.1288,44.7952,NA,0.4401,0.5373,22
48,451,7.7113,94.9823,NA,0.4953,0.5133,97
48,453,11.5164,85.2458,498.1185,0.5846,0.5394,580
48,455,4.619,15.1129,NA,0.4971,0.414,14
48,457,3.7813,6.1532,NA,0.4457,0.3666,16
48,459,4.716,14.5774,NA,0.4689,0.4511,27
48,461,7.1111,51.5005,NA,0.4901,0.6655,3
48,463,6.9352,43.6717,NA,0.5804,0.5909,18
48,465,7.6618,108.5358,NA,0.4581,0.4829,34
48,467,4.6802,8.9351,NA,0.4723,0.4787,37
48,469,7.3103,68.526,NA,0.5239,0.5844,65
48,471,5.5263,39.1839,NA,0.479,0.4814,38
48,473,5.5263,16.1735,NA,0.5088,0.5601,19
48,475,8.4333,107.973,NA,0.5268,0.5877,10
48,477,6.9722,49.3012,NA,0.5674,0.5838,24
48,479,8.3381,135.6557,NA,0.4587,0.499,141
48,481,6.8095,47.5693,NA,0.5071,0.6043,35
48,483,7.1333,27.0367,NA,0.6573,0.6681,5
48,485,7.5016,75.1487,NA,0.5089,0.5211,106
48,487,7.4444,68.9479,NA,0.5426,0.5532,12
48,489,5.9167,38.8876,NA,0.4996,0.4768,16
48,491,7.6084,52.4447,730.777,0.5779,0.5011,243
48,493,4.3563,5.3715,NA,0.4544,0.4515,29
48,495,7.8704,87.0996,NA,0.437,0.6055,9
48,497,5.619,13.9051,NA,0.5242,0.5363,35
48,499,5.4345,11.9455,NA,0.5602,0.5272,28
48,501,7.1111,45.5793,NA,0.5141,0.6393,6
48,503,7.1176,47.2443,NA,0.5518,0.6118,17
48,505,6.5926,51.9761,NA,0.5548,0.5295,9
48,507,7.037,69.9922,NA,0.5107,0.5704,9
49,1,7.5278,49.6084,NA,0.6253,0.7179,6
49,3,8.825,42.1229,493.03,0.5406,0.6037,40
49,5,7.5,85.2668,NA,0.5607,0.5627,77
49,7,7.0357,31.8059,NA,0.6295,0.6454,14
49,9,7.1667,0.5732,NA,0.7911,0.9109,1
49,11,11.5075,74.6117,619.0408,0.633,0.535,155
49,13,5.9861,15.7444,NA,0.5935,0.6373,12
49,15,5.8704,4.3005,NA,0.666,0.6297,9
49,17,7.2083,23.1358,NA,0.727,0.7386,4
49,19,7.7381,36.3549,NA,0.6937,0.7203,7
49,21,7.9136,80.9829,NA,0.6543,0.632,27
49,23,7.5476,35.5576,NA,0.7131,0.6682,7
49,25,6.2381,12.0223,NA,0.6831,0.6822,7
49,27,5.9545,10.5598,NA,0.5763,0.6512,11
49,29,5.6667,3.2012,NA,0.6336,0.6272,5
49,31,5.5833,0.6791,NA,0.6676,0.6673,2
49,33,6.8333,0.6502,NA,0.8539,0.7741,2
49,35,13.3429,115.3914,519.4702,0.6037,0.5547,612
49,37,6.7727,12.1509,510.965,0.5753,0.605,11
49,39,6.6667,16.499,NA,0.6899,0.6434,19
49,41,6.8542,26.3378,NA,0.6587,0.6521,16
49,43,7.0833,26.2097,953.54,0.6525,0.662,36
49,45,9.0677,47.1644,630.8064,0.6025,0.5466,32
49,47,6.4912,21.5832,NA,0.6037,0.6646,19
49,49,10.8575,77.8109,663.8264,0.6036,0.5593,345
49,51,7.9333,30.1917,NA,0.7897,0.7075,10
49,53,7.9064,54.0226,NA,0.6816,0.6152,57
49,55,6.5833,0.4858,NA,0.7941,0.7262,2
49,57,11.4632,74.6841,557.9677,0.5626,0.5185,145
50,1,7.95,10.671,642.3964,0.6906,0.5858,30
50,3,8.581,22.517,524.5838,0.6492,0.6303,35
50,5,7.3077,14.6423,492.192,0.6481,0.6152,26
50,7,10.6717,55.5239,491.1362,0.636,0.6006,100
50,9,6,1.5033,1024.62,0.7268,0.4939,6
50,11,8.0045,22.2158,397.7969,0.597,0.5749,37
50,13,6.125,6.247,NA,0.7228,0.5224,8
50,15,7.7333,4.8498,891.308,0.6854,0.6386,15
50,17,6.1087,3.5414,469.39,0.6994,0.5415,23
50,19,6.891,6.9572,705.43,0.689,0.5999,26
50,21,9.0972,27.3866,470.5889,0.648,0.589,60
50,23,9.5566,33.0439,550.4492,0.6845,0.6451,53
50,25,7.9688,16.9907,591.0753,0.6518,0.598,48
50,27,7.6121,13.9709,494.9955,0.6731,0.6136,55
51,1,4.8687,11.5725,NA,0.4729,0.4453,33
51,3,7.9697,43.7601,589.1047,0.5819,0.5604,66
51,5,6.9556,29.4668,910.6225,0.5643,0.5345,15
51,7,3.9259,2.1204,NA,0.4605,0.4561,9
51,9,6.4286,13.6666,345.472,0.4783,0.4999,21
51,11,4.7222,9.0296,NA,0.5965,0.456,12
51,13,14.1041,145.3162,318.4319,0.472,0.4758,181
51,15,4.5064,5.714,NA,0.4782,0.4568,52
51,17,4.2,1.1559,NA,0.482,0.561,5
51,19,5.0764,9.7827,297.73,0.5254,0.4471,48
51,21,3.9167,0.9155,NA,0.4254,0.5628,6
51,23,5.1042,8.7922,NA,0.5209,0.504,24
51,25,4.4111,2.7429,NA,0.5026,0.4889,15
51,27,4.4792,2.3386,NA,0.4574,0.5306,24
51,29,4.2576,0.9371,NA,0.5344,0.5128,11
51,31,6.5,20.3141,495.88,0.5755,0.5163,37
51,33,4.7222,4.176,NA,0.543,0.4878,18
51,35,4.6212,4.561,NA,0.5419,0.3963,22
51,36,4.4722,1.2593,NA,0.5595,0.5153,6
51,37,4.3167,2.2082,NA,0.5081,0.457,10
51,41,7.0714,41.7334,764.7485,0.5806,0.4778,168
51,43,5.6667,11.4073,NA,0.6208,0.5199,11
51,45,5.0556,0.961,NA,0.7506,0.4422,3
51,47,6.1,21.1012,NA,0.5991,0.5396,20
51,49,4.2292,2.2013,NA,0.4768,0.4695,8
51,51,4.625,4.3049,NA,0.5026,0.4837,16
51,53,4.45,10.0195,NA,0.4891,0.418,20
51,57,5.1296,6.6853,NA,0.5596,0.5436,9
51,59,11.8518,90.2218,509.905,0.5231,0.4573,649
51,61,6.1157,14.7325,NA,0.6276,0.572,36
51,63,5.3542,2.8522,NA,0.6516,0.4896,8
51,65,5.1026,9.6543,NA,0.5307,0.4972,13
51,67,5.0365,7.9117,725.55,0.5325,0.4698,32
51,69,5.2609,16.7042,NA,0.5256,0.4643,46
51,71,5.7889,20.9534,NA,0.5561,0.5282,15
51,73,6.0069,17.1944,NA,0.6212,0.4988,24
51,75,4.869,3.7352,NA,0.5223,0.5138,14
51,77,4.3922,6.8127,NA,0.5408,0.3629,17
51,79,5.3333,7.8485,NA,0.5912,0.473,10
51,81,3.9722,0.7944,NA,0.4412,0.5102,6
51,83,4.4624,10.6254,NA,0.4951,0.4056,31
51,85,6.1273,23.3778,NA,0.5759,0.5269,55
51,87,9.5068,63.2705,704.364,0.6104,0.5069,171
51,89,5.1789,10.1727,NA,0.5511,0.4652,41
51,91,4.8333,0.7602,NA,0.6232,0.5488,3
51,93,5.4097,10.3574,197.14,0.5738,0.472,24
51,95,6.9259,30.7256,NA,0.6046,0.5885,27
51,97,4.7333,1.5435,NA,0.5331,0.5487,5
51,99,5.2879,5.0242000000000004,NA,0.5452,0.5513,11
51,101,5.3,13.0644,NA,0.5859,0.515,10
51,103,5.5769,10.2144,NA,0.5583,0.5073,13
51,105,4.0903,6.1296,NA,0.412,0.3981,24
51,107,7.8589,68.7947,1080.275,0.6171,0.5219,163
51,109,4.5686,3.2895,NA,0.5244,0.4767,17
51,111,4.9259,3.2687,NA,0.554,0.5183,9
51,113,5,2.4224,NA,0.6363,0.5062,7
51,115,4.625,6.8645,NA,0.5351,0.3604,8
51,117,5.881,9.0049,NA,0.6067,0.5878,28
51,119,5.5417,9.4624,NA,0.5676,0.5175,12
51,121,9.5661,70.1714,434.0194,0.5458,0.4796,58
51,125,5.2778,2.8999,NA,0.6133,0.5695,12
51,127,5.5333,5.9224,NA,0.6633,0.4873,10
51,131,5.6795,6.2872,NA,0.545,0.5935,13
